name,state,code,value,lat,id
Wasatch County,UT,29160,6050000,207.47,USA.UT.Wasatch County
Washington County,UT,155602,29380000,188.82,USA.UT.Washington County
Wayne County,UT,2691,1070000,397.47,USA.UT.Wayne County
Weber County,UT,243645,53250000,218.56,USA.UT.Weber County
Accomack County,VA,32973,910000,27.6,USA.VA.Accomack County
Albemarle County,VA,105702,5670000,53.64,USA.VA.Albemarle County
Alleghany County,VA,15677,1010000,64.43,USA.VA.Alleghany County
Amelia County,VA,12902,250000,19.38,USA.VA.Amelia County
Amherst County,VA,31914,1500000,47,USA.VA.Amherst County
Appomattox County,VA,15414,160000,10.38,USA.VA.Appomattox County
Arlington County,VA,229164,18330000,79.99,USA.VA.Arlington County
Augusta County,VA,74314,3210000,43.2,USA.VA.Augusta County
Bath County,VA,4470,320000,71.59,USA.VA.Bath County
Bedford County,VA,77723,2540000,32.68,USA.VA.Bedford County
Bland County,VA,6561,180000,27.43,USA.VA.Bland County
Botetourt County,VA,33347,930000,27.89,USA.VA.Botetourt County
Brunswick County,VA,16698,550000,32.94,USA.VA.Brunswick County
Buchanan County,VA,22776,1590000,69.81,USA.VA.Buchanan County
Buckingham County,VA,17032,480000,28.18,USA.VA.Buckingham County
Campbell County,VA,55086,2330000,42.3,USA.VA.Campbell County
Caroline County,VA,29984,1530000,51.03,USA.VA.Caroline County
Carroll County,VA,29724,1100000,37.01,USA.VA.Carroll County
Charles City County,VA,7040,70000,9.94,USA.VA.Charles City County
Charlotte County,VA,12200,280000,22.95,USA.VA.Charlotte County
Chesterfield County,VA,335686,24480000,72.93,USA.VA.Chesterfield County
Clarke County,VA,14363,470000,32.72,USA.VA.Clarke County
Craig County,VA,5211,100000,19.19,USA.VA.Craig County
Culpeper County,VA,49431,1840000,37.22,USA.VA.Culpeper County
Cumberland County,VA,9719,160000,16.46,USA.VA.Cumberland County
Dickenson County,VA,15115,1090000,72.11,USA.VA.Dickenson County
Dinwiddie County,VA,27851,770000,27.65,USA.VA.Dinwiddie County
Essex County,VA,11130,270000,24.26,USA.VA.Essex County
Fairfax County,VA,1142234,91380000,80,USA.VA.Fairfax County
Fauquier County,VA,68782,3000000,43.62,USA.VA.Fauquier County
Floyd County,VA,15651,190000,12.14,USA.VA.Floyd County
Fluvanna County,VA,26235,1260000,48.03,USA.VA.Fluvanna County
Franklin County,VA,56263,1300000,23.11,USA.VA.Franklin County
Frederick County,VA,83199,3310000,39.78,USA.VA.Frederick County
Giles County,VA,16708,820000,49.08,USA.VA.Giles County
Gloucester County,VA,37143,940000,25.31,USA.VA.Gloucester County
Goochland County,VA,22253,1170000,52.58,USA.VA.Goochland County
Grayson County,VA,16012,240000,14.99,USA.VA.Grayson County
Greene County,VA,19162,800000,41.75,USA.VA.Greene County
Greensville County,VA,11885,580000,48.8,USA.VA.Greensville County
Halifax County,VA,35125,860000,24.48,USA.VA.Halifax County
Hanover County,VA,103227,6420000,62.19,USA.VA.Hanover County
Henrico County,VA,325155,23360000,71.84,USA.VA.Henrico County
Henry County,VA,51881,2450000,47.22,USA.VA.Henry County
Highland County,VA,2214,50000,22.58,USA.VA.Highland County
Isle of Wight County,VA,36314,1550000,42.68,USA.VA.Isle of Wight County
James City County,VA,73146,5240000,71.64,USA.VA.James City County
King and Queen County,VA,7157,30000,4.19,USA.VA.King and Queen County
King George County,VA,25515,1660000,65.06,USA.VA.King George County
King William County,VA,16269,490000,30.12,USA.VA.King William County
Lancaster County,VA,10965,580000,52.9,USA.VA.Lancaster County
Lee County,VA,24741,1620000,65.48,USA.VA.Lee County
Loudoun County,VA,375629,27080000,72.09,USA.VA.Loudoun County
Louisa County,VA,34602,900000,26.01,USA.VA.Louisa County
Lunenburg County,VA,12299,260000,21.14,USA.VA.Lunenburg County
Madison County,VA,13134,170000,12.94,USA.VA.Madison County
Mathews County,VA,8862,40000,4.51,USA.VA.Mathews County
Mecklenburg County,VA,31081,1100000,35.39,USA.VA.Mecklenburg County
Middlesex County,VA,10606,210000,19.8,USA.VA.Middlesex County
Montgomery County,VA,97652,5680000,58.17,USA.VA.Montgomery County
Nelson County,VA,14785,870000,58.84,USA.VA.Nelson County
New Kent County,VA,20392,840000,41.19,USA.VA.New Kent County
Northampton County,VA,12155,510000,41.96,USA.VA.Northampton County
Northumberland County,VA,12232,450000,36.79,USA.VA.Northumberland County
Nottoway County,VA,15673,830000,52.96,USA.VA.Nottoway County
Orange County,VA,35385,1500000,42.39,USA.VA.Orange County
Page County,VA,23726,970000,40.88,USA.VA.Page County
Patrick County,VA,18045,130000,7.2,USA.VA.Patrick County
Pittsylvania County,VA,62193,1340000,21.55,USA.VA.Pittsylvania County
Powhatan County,VA,28031,330000,11.77,USA.VA.Powhatan County
Prince Edward County,VA,22952,740000,32.24,USA.VA.Prince Edward County
Prince George County,VA,37861,2850000,75.27,USA.VA.Prince George County
Prince William County,VA,451721,28210000,62.45,USA.VA.Prince William County
Pulaski County,VA,34332,2140000,62.33,USA.VA.Pulaski County
Rappahannock County,VA,7377,20000,2.71,USA.VA.Rappahannock County
Richmond County,VA,8908,270000,30.31,USA.VA.Richmond County
Roanoke County,VA,94408,6890000,72.98,USA.VA.Roanoke County
Rockbridge County,VA,22354,510000,22.81,USA.VA.Rockbridge County
Rockingham County,VA,78593,2960000,37.66,USA.VA.Rockingham County
Russell County,VA,27891,1440000,51.63,USA.VA.Russell County
Scott County,VA,22125,1260000,56.95,USA.VA.Scott County
Shenandoah County,VA,43190,1800000,41.68,USA.VA.Shenandoah County
Smyth County,VA,31470,1910000,60.69,USA.VA.Smyth County
Southampton County,VA,18109,790000,43.62,USA.VA.Southampton County
Spotsylvania County,VA,130475,6980000,53.5,USA.VA.Spotsylvania County
Stafford County,VA,142003,8670000,61.06,USA.VA.Stafford County
Surry County,VA,6709,120000,17.89,USA.VA.Surry County
Sussex County,VA,11715,560000,47.8,USA.VA.Sussex County
Tazewell County,VA,42898,2700000,62.94,USA.VA.Tazewell County
Warren County,VA,39083,1440000,36.84,USA.VA.Warren County
Washington County,VA,54591,3920000,71.81,USA.VA.Washington County
Westmoreland County,VA,17629,980000,55.59,USA.VA.Westmoreland County
Wise County,VA,39718,3100000,78.05,USA.VA.Wise County
Wythe County,VA,29119,1400000,48.08,USA.VA.Wythe County
York County,VA,67837,5030000,74.15,USA.VA.York County
Alexandria City,VA,153511,11760000,76.61,USA.VA.Alexandria City
Bristol City,VA,17141,1370000,79.93,USA.VA.Bristol City
Buena Vista City,VA,6617,530000,80.08,USA.VA.Buena Vista City
Charlottesville City,VA,46597,3320000,71.25,USA.VA.Charlottesville City
Chesapeake City,VA,235429,15670000,66.56,USA.VA.Chesapeake City
Colonial Heights City,VA,17820,1380000,77.44,USA.VA.Colonial Heights City
Covington City,VA,5657,450000,79.53,USA.VA.Covington City
Danville City,VA,42082,3370000,80.08,USA.VA.Danville City
Emporia City,VA,5496,430000,78.24,USA.VA.Emporia City
Fairfax City,VA,24013,1920000,79.96,USA.VA.Fairfax City
Falls Church City,VA,13892,1110000,79.9,USA.VA.Falls Church City
Franklin City,VA,8490,640000,75.38,USA.VA.Franklin City
Fredericksburg City,VA,28118,1470000,52.28,USA.VA.Fredericksburg City
Galax City,VA,6914,550000,79.55,USA.VA.Galax City
Hampton City,VA,136454,10920000,80.03,USA.VA.Hampton City
Harrisonburg City,VA,52538,3910000,74.42,USA.VA.Harrisonburg City
Hopewell City,VA,22378,1790000,79.99,USA.VA.Hopewell City
Lexington City,VA,7262,580000,79.87,USA.VA.Lexington City
Lynchburg City,VA,79812,6380000,79.94,USA.VA.Lynchburg City
Manassas City,VA,41763,3040000,72.79,USA.VA.Manassas City
Manassas Park City,VA,15726,1120000,71.22,USA.VA.Manassas Park City
Martinsville City,VA,13645,1090000,79.88,USA.VA.Martinsville City
Newport News City,VA,182385,14590000,80,USA.VA.Newport News City
Norfolk City,VA,246393,19710000,79.99,USA.VA.Norfolk City
Norton City,VA,3938,310000,78.7,USA.VA.Norton City
Petersburg City,VA,32476,2500000,76.98,USA.VA.Petersburg City
Poquoson City,VA,12059,960000,79.61,USA.VA.Poquoson City
Portsmouth City,VA,96201,7700000,80.04,USA.VA.Portsmouth City
Radford City,VA,17403,1390000,79.87,USA.VA.Radford City
Richmond City,VA,220289,15760000,71.54,USA.VA.Richmond City
Roanoke City,VA,99897,7990000,79.98,USA.VA.Roanoke City
Salem City,VA,25432,1980000,77.85,USA.VA.Salem City
Staunton City,VA,24416,1900000,77.82,USA.VA.Staunton City
Suffolk City,VA,88161,5600000,63.52,USA.VA.Suffolk City
Virginia Beach City,VA,452745,36220000,80,USA.VA.Virginia Beach City
Waynesboro City,VA,21491,1680000,78.17,USA.VA.Waynesboro City
Williamsburg City,VA,15052,1200000,79.72,USA.VA.Williamsburg City
Winchester City,VA,27284,2180000,79.9,USA.VA.Winchester City
St. Croix County,VI,49250,1670000,33.91,USA.VI.St. Croix County
St. John County,VI,4059,30000,7.39,USA.VI.St. John County
St. Thomas County,VI,50263,1040000,20.69,USA.VI.St. Thomas County
Addison County,VT,37035,600000,16.2,USA.VT.Addison County
Bennington County,VT,36317,1170000,32.22,USA.VT.Bennington County
Caledonia County,VT,30780,650000,21.12,USA.VT.Caledonia County
Chittenden County,VT,161382,5370000,33.28,USA.VT.Chittenden County
Essex County,VT,6162,230000,37.32,USA.VT.Essex County
Franklin County,VT,48799,1210000,24.8,USA.VT.Franklin County
Grand Isle County,VT,6861,200000,29.15,USA.VT.Grand Isle County
Lamoille County,VT,25235,500000,19.81,USA.VT.Lamoille County
Orange County,VT,28899,530000,18.34,USA.VT.Orange County
Orleans County,VT,27100,590000,21.77,USA.VT.Orleans County
Rutland County,VT,59736,1630000,27.29,USA.VT.Rutland County
Washington County,VT,58611,1560000,26.62,USA.VT.Washington County
Windham County,VT,43386,830000,19.13,USA.VT.Windham County
Windsor County,VT,55736,1510000,27.09,USA.VT.Windsor County
Adams County,WA,19254,1570000,81.54,USA.WA.Adams County
Asotin County,WA,22105,2610000,118.07,USA.WA.Asotin County
Benton County,WA,190309,20980000,110.24,USA.WA.Benton County
Chelan County,WA,75643,8320000,109.99,USA.WA.Chelan County
Clallam County,WA,73486,4370000,59.47,USA.WA.Clallam County
Clark County,WA,459495,33280000,72.43,USA.WA.Clark County
Columbia County,WA,3944,400000,101.42,USA.WA.Columbia County
Cowlitz County,WA,103467,6270000,60.6,USA.WA.Cowlitz County
Douglas County,WA,40534,3480000,85.85,USA.WA.Douglas County
Ferry County,WA,7582,380000,50.12,USA.WA.Ferry County
Franklin County,WA,88807,8680000,97.74,USA.WA.Franklin County
Garfield County,WA,2219,210000,94.64,USA.WA.Garfield County
Grant County,WA,93259,15370000,164.81,USA.WA.Grant County
Grays Harbor County,WA,71122,4920000,69.18,USA.WA.Grays Harbor County
Island County,WA,80593,5540000,68.74,USA.WA.Island County
Jefferson County,WA,30465,2020000,66.3,USA.WA.Jefferson County
King County,WA,2117125,163580000,77.27,USA.WA.King County
Kitsap County,WA,260130,16610000,63.85,USA.WA.Kitsap County
Kittitas County,WA,43269,2870000,66.33,USA.WA.Kittitas County
Klickitat County,WA,21026,1450000,68.96,USA.WA.Klickitat County
Lewis County,WA,75882,3800000,50.08,USA.WA.Lewis County
Lincoln County,WA,10321,1010000,97.86,USA.WA.Lincoln County
Mason County,WA,61023,3970000,65.06,USA.WA.Mason County
Okanogan County,WA,41516,2440000,58.77,USA.WA.Okanogan County
Pacific County,WA,20848,1840000,88.26,USA.WA.Pacific County
Pend Oreille County,WA,13088,470000,35.91,USA.WA.Pend Oreille County
Pierce County,WA,843954,83950000,99.47,USA.WA.Pierce County
San Juan County,WA,16251,640000,39.38,USA.WA.San Juan County
Skagit County,WA,121846,9130000,74.93,USA.WA.Skagit County
Skamania County,WA,11339,710000,62.62,USA.WA.Skamania County
Snohomish County,WA,772501,56610000,73.28,USA.WA.Snohomish County
Spokane County,WA,490945,101300000,206.34,USA.WA.Spokane County
Stevens County,WA,43791,2880000,65.77,USA.WA.Stevens County
Thurston County,WA,269536,16250000,60.29,USA.WA.Thurston County
Wahkiakum County,WA,4042,220000,54.43,USA.WA.Wahkiakum County
Walla Walla County,WA,60338,4520000,74.91,USA.WA.Walla Walla County
Whatcom County,WA,212284,14580000,68.68,USA.WA.Whatcom County
Whitman County,WA,48177,3820000,79.29,USA.WA.Whitman County
Yakima County,WA,248830,20210000,81.22,USA.WA.Yakima County
Adams County,WI,20148,430000,21.34,USA.WI.Adams County
Ashland County,WI,15843,570000,35.98,USA.WI.Ashland County
Barron County,WI,45563,1310000,28.75,USA.WI.Barron County
Bayfield County,WI,14977,230000,15.36,USA.WI.Bayfield County
Brown County,WI,258718,12270000,47.43,USA.WI.Brown County
Buffalo County,WI,13192,270000,20.47,USA.WI.Buffalo County
Burnett County,WI,15159,200000,13.19,USA.WI.Burnett County
Calumet County,WI,49762,1860000,37.38,USA.WI.Calumet County
Chippewa County,WI,63531,1510000,23.77,USA.WI.Chippewa County
Clark County,WI,34445,520000,15.1,USA.WI.Clark County
Columbia County,WI,56743,1780000,31.37,USA.WI.Columbia County
Crawford County,WI,16391,500000,30.5,USA.WI.Crawford County
Dane County,WI,523643,26740000,51.07,USA.WI.Dane County
Dodge County,WI,88502,3830000,43.28,USA.WI.Dodge County
Door County,WI,27554,600000,21.78,USA.WI.Door County
Douglas County,WI,43601,1130000,25.92,USA.WI.Douglas County
Dunn County,WI,44497,1040000,23.37,USA.WI.Dunn County
Eau Claire County,WI,102105,4890000,47.89,USA.WI.Eau Claire County
Florence County,WI,4463,40000,8.96,USA.WI.Florence County
Fond du Lac County,WI,101973,5760000,56.49,USA.WI.Fond du Lac County
Forest County,WI,9057,240000,26.5,USA.WI.Forest County
Grant County,WI,52250,1590000,30.43,USA.WI.Grant County
Green County,WI,37186,1070000,28.77,USA.WI.Green County
Green Lake County,WI,18855,510000,27.05,USA.WI.Green Lake County
Iowa County,WI,23813,770000,32.34,USA.WI.Iowa County
Iron County,WI,5794,250000,43.15,USA.WI.Iron County
Jackson County,WI,20554,500000,24.33,USA.WI.Jackson County
Jefferson County,WI,84559,2950000,34.89,USA.WI.Jefferson County
Juneau County,WI,26224,480000,18.3,USA.WI.Juneau County
Kenosha County,WI,168437,8820000,52.36,USA.WI.Kenosha County
Kewaunee County,WI,20366,410000,20.13,USA.WI.Kewaunee County
La Crosse County,WI,118212,5770000,48.81,USA.WI.La Crosse County
Lafayette County,WI,16829,420000,24.96,USA.WI.Lafayette County
Langlade County,WI,19223,460000,23.93,USA.WI.Langlade County
Lincoln County,WI,27980,740000,26.45,USA.WI.Lincoln County
Manitowoc County,WI,79806,3880000,48.62,USA.WI.Manitowoc County
Marathon County,WI,135868,2550000,18.77,USA.WI.Marathon County
Marinette County,WI,40884,1020000,24.95,USA.WI.Marinette County
Marquette County,WI,15075,100000,6.63,USA.WI.Marquette County
Menominee County,WI,4573,270000,59.04,USA.WI.Menominee County
Milwaukee County,WI,957735,52260000,54.57,USA.WI.Milwaukee County
Monroe County,WI,45549,1830000,40.18,USA.WI.Monroe County
Oconto County,WI,37435,460000,12.29,USA.WI.Oconto County
Oneida County,WI,35567,520000,14.62,USA.WI.Oneida County
Outagamie County,WI,183245,8620000,47.04,USA.WI.Outagamie County
Ozaukee County,WI,87850,3540000,40.3,USA.WI.Ozaukee County
Pepin County,WI,7290,180000,24.69,USA.WI.Pepin County
Pierce County,WI,40889,1040000,25.43,USA.WI.Pierce County
Polk County,WI,43441,830000,19.11,USA.WI.Polk County
Portage County,WI,70408,2410000,34.23,USA.WI.Portage County
Price County,WI,13645,250000,18.32,USA.WI.Price County
Racine County,WI,195080,10370000,53.16,USA.WI.Racine County
Richland County,WI,17495,370000,21.15,USA.WI.Richland County
Rock County,WI,161447,8400000,52.03,USA.WI.Rock County
Rusk County,WI,14124,230000,16.28,USA.WI.Rusk County
St. Croix County,WI,87512,2750000,31.42,USA.WI.St. Croix County
Sauk County,WI,63641,2270000,35.67,USA.WI.Sauk County
Sawyer County,WI,16375,370000,22.59,USA.WI.Sawyer County
Shawano County,WI,41303,990000,23.97,USA.WI.Shawano County
Sheboygan County,WI,115569,4750000,41.1,USA.WI.Sheboygan County
Taylor County,WI,20455,270000,13.2,USA.WI.Taylor County
Trempealeau County,WI,29550,760000,25.72,USA.WI.Trempealeau County
Vernon County,WI,30506,580000,19.01,USA.WI.Vernon County
Vilas County,WI,21386,280000,13.09,USA.WI.Vilas County
Walworth County,WI,102804,3980000,38.71,USA.WI.Walworth County
Washburn County,WI,15552,340000,21.86,USA.WI.Washburn County
Washington County,WI,133674,4650000,34.79,USA.WI.Washington County
Waukesha County,WI,396488,16990000,42.85,USA.WI.Waukesha County
Waupaca County,WI,51945,1680000,32.34,USA.WI.Waupaca County
Waushara County,WI,24033,300000,12.48,USA.WI.Waushara County
Winnebago County,WI,169546,7310000,43.12,USA.WI.Winnebago County
Wood County,WI,73435,2250000,30.64,USA.WI.Wood County
Barbour County,WV,16704,1100000,65.85,USA.WV.Barbour County
Berkeley County,WV,111901,4380000,39.14,USA.WV.Berkeley County
Boone County,WV,23372,1190000,50.92,USA.WV.Boone County
Braxton County,WV,14415,700000,48.56,USA.WV.Braxton County
Brooke County,WV,23350,1750000,74.95,USA.WV.Brooke County
Cabell County,WV,96844,6410000,66.19,USA.WV.Cabell County
Calhoun County,WV,7470,260000,34.81,USA.WV.Calhoun County
Clay County,WV,8910,280000,31.43,USA.WV.Clay County
Doddridge County,WV,8176,340000,41.59,USA.WV.Doddridge County
Fayette County,WV,44997,3010000,66.89,USA.WV.Fayette County
Gilmer County,WV,8517,300000,35.22,USA.WV.Gilmer County
Grant County,WV,11765,750000,63.74,USA.WV.Grant County
Greenbrier County,WV,35516,1720000,48.43,USA.WV.Greenbrier County
Hampshire County,WV,23353,710000,30.4,USA.WV.Hampshire County
Hancock County,WV,29815,3390000,113.7,USA.WV.Hancock County
Hardy County,WV,13852,420000,30.32,USA.WV.Hardy County
Harrison County,WV,68714,4780000,69.56,USA.WV.Harrison County
Jackson County,WV,29237,1460000,49.94,USA.WV.Jackson County
Jefferson County,WV,56482,2390000,42.31,USA.WV.Jefferson County
Kanawha County,WV,188332,14020000,74.44,USA.WV.Kanawha County
Lewis County,WV,16448,790000,48.03,USA.WV.Lewis County
Lincoln County,WV,21415,340000,15.88,USA.WV.Lincoln County
Logan County,WV,34707,1620000,46.68,USA.WV.Logan County
McDowell County,WV,19835,1320000,66.55,USA.WV.McDowell County
Marion County,WV,56925,4800000,84.32,USA.WV.Marion County
Marshall County,WV,31978,3590000,112.26,USA.WV.Marshall County
Mason County,WV,27037,1400000,51.78,USA.WV.Mason County
Mercer County,WV,61163,3500000,57.22,USA.WV.Mercer County
Mineral County,WV,27451,1260000,45.9,USA.WV.Mineral County
Mingo County,WV,25291,1470000,58.12,USA.WV.Mingo County
Monongalia County,WV,104236,8029999,77.04,USA.WV.Monongalia County
Monroe County,WV,13505,520000,38.5,USA.WV.Monroe County
Morgan County,WV,17524,550000,31.39,USA.WV.Morgan County
Nicholas County,WV,25594,1910000,74.63,USA.WV.Nicholas County
Ohio County,WV,43066,3920000,91.02,USA.WV.Ohio County
Pendleton County,WV,7229,260000,35.97,USA.WV.Pendleton County
Pleasants County,WV,7673,380000,49.52,USA.WV.Pleasants County
Pocahontas County,WV,8607,240000,27.88,USA.WV.Pocahontas County
Preston County,WV,33940,1910000,56.28,USA.WV.Preston County
Putnam County,WV,56848,3890000,68.43,USA.WV.Putnam County
Raleigh County,WV,77510,6050000,78.05,USA.WV.Raleigh County
Randolph County,WV,29125,1550000,53.22,USA.WV.Randolph County
Ritchie County,WV,9982,490000,49.09,USA.WV.Ritchie County
Roane County,WV,14435,670000,46.41,USA.WV.Roane County
Summers County,WV,13239,530000,40.03,USA.WV.Summers County
Taylor County,WV,16912,1100000,65.04,USA.WV.Taylor County
Tucker County,WV,6966,300000,43.07,USA.WV.Tucker County
Tyler County,WV,8975,560000,62.4,USA.WV.Tyler County
Upshur County,WV,24758,1340000,54.12,USA.WV.Upshur County
