,county,gal_per_capita,groundwater_per_day,state,value,id
51149,Prince George County,75.27,2850000,VA,37861,USA.VA.Prince George County
51153,Prince William County,62.45,28210000,VA,451721,USA.VA.Prince William County
51155,Pulaski County,62.33,2140000,VA,34332,USA.VA.Pulaski County
51157,Rappahannock County,2.71,20000,VA,7377,USA.VA.Rappahannock County
51159,Richmond County,30.31,270000,VA,8908,USA.VA.Richmond County
51161,Roanoke County,72.98,6890000,VA,94408,USA.VA.Roanoke County
51163,Rockbridge County,22.81,510000,VA,22354,USA.VA.Rockbridge County
51165,Rockingham County,37.66,2960000,VA,78593,USA.VA.Rockingham County
51167,Russell County,51.63,1440000,VA,27891,USA.VA.Russell County
51169,Scott County,56.95,1260000,VA,22125,USA.VA.Scott County
51171,Shenandoah County,41.68,1800000,VA,43190,USA.VA.Shenandoah County
51173,Smyth County,60.69,1910000,VA,31470,USA.VA.Smyth County
51175,Southampton County,43.62,790000,VA,18109,USA.VA.Southampton County
51177,Spotsylvania County,53.5,6980000,VA,130475,USA.VA.Spotsylvania County
51179,Stafford County,61.06,8670000,VA,142003,USA.VA.Stafford County
51181,Surry County,17.89,120000,VA,6709,USA.VA.Surry County
51183,Sussex County,47.8,560000,VA,11715,USA.VA.Sussex County
51185,Tazewell County,62.94,2700000,VA,42898,USA.VA.Tazewell County
51187,Warren County,36.84,1440000,VA,39083,USA.VA.Warren County
51191,Washington County,71.81,3920000,VA,54591,USA.VA.Washington County
51193,Westmoreland County,55.59,980000,VA,17629,USA.VA.Westmoreland County
51195,Wise County,78.05,3100000,VA,39718,USA.VA.Wise County
51197,Wythe County,48.08,1400000,VA,29119,USA.VA.Wythe County
51199,York County,74.15,5030000,VA,67837,USA.VA.York County
51510,Alexandria City,76.61,11760000,VA,153511,USA.VA.Alexandria City
51520,Bristol City,79.93,1370000,VA,17141,USA.VA.Bristol City
51530,Buena Vista City,80.08,530000,VA,6617,USA.VA.Buena Vista City
51540,Charlottesville City,71.25,3320000,VA,46597,USA.VA.Charlottesville City
51550,Chesapeake City,66.56,15670000,VA,235429,USA.VA.Chesapeake City
51570,Colonial Heights City,77.44,1380000,VA,17820,USA.VA.Colonial Heights City
51580,Covington City,79.53,450000,VA,5657,USA.VA.Covington City
51590,Danville City,80.08,3370000,VA,42082,USA.VA.Danville City
51595,Emporia City,78.24,430000,VA,5496,USA.VA.Emporia City
51600,Fairfax City,79.96,1920000,VA,24013,USA.VA.Fairfax City
51610,Falls Church City,79.9,1110000,VA,13892,USA.VA.Falls Church City
51620,Franklin City,75.38,640000,VA,8490,USA.VA.Franklin City
51630,Fredericksburg City,52.28,1470000,VA,28118,USA.VA.Fredericksburg City
51640,Galax City,79.55,550000,VA,6914,USA.VA.Galax City
51650,Hampton City,80.03,10920000,VA,136454,USA.VA.Hampton City
51660,Harrisonburg City,74.42,3910000,VA,52538,USA.VA.Harrisonburg City
51670,Hopewell City,79.99,1790000,VA,22378,USA.VA.Hopewell City
51678,Lexington City,79.87,580000,VA,7262,USA.VA.Lexington City
51680,Lynchburg City,79.94,6380000,VA,79812,USA.VA.Lynchburg City
51683,Manassas City,72.79,3040000,VA,41763,USA.VA.Manassas City
51685,Manassas Park City,71.22,1120000,VA,15726,USA.VA.Manassas Park City
51690,Martinsville City,79.88,1090000,VA,13645,USA.VA.Martinsville City
51700,Newport News City,80,14590000,VA,182385,USA.VA.Newport News City
51710,Norfolk City,79.99,19710000,VA,246393,USA.VA.Norfolk City
51720,Norton City,78.7,310000,VA,3938,USA.VA.Norton City
51730,Petersburg City,76.98,2500000,VA,32476,USA.VA.Petersburg City
51735,Poquoson City,79.61,960000,VA,12059,USA.VA.Poquoson City
51740,Portsmouth City,80.04,7700000,VA,96201,USA.VA.Portsmouth City
51750,Radford City,79.87,1390000,VA,17403,USA.VA.Radford City
51760,Richmond City,71.54,15760000,VA,220289,USA.VA.Richmond City
51770,Roanoke City,79.98,7990000,VA,99897,USA.VA.Roanoke City
51775,Salem City,77.85,1980000,VA,25432,USA.VA.Salem City
51790,Staunton City,77.82,1900000,VA,24416,USA.VA.Staunton City
51800,Suffolk City,63.52,5600000,VA,88161,USA.VA.Suffolk City
51810,Virginia Beach City,80,36220000,VA,452745,USA.VA.Virginia Beach City
51820,Waynesboro City,78.17,1680000,VA,21491,USA.VA.Waynesboro City
51830,Williamsburg City,79.72,1200000,VA,15052,USA.VA.Williamsburg City
51840,Winchester City,79.9,2180000,VA,27284,USA.VA.Winchester City
53001,Adams County,81.54,1570000,WA,19254,USA.WA.Adams County
53003,Asotin County,118.07,2610000,WA,22105,USA.WA.Asotin County
53005,Benton County,110.24,20980000,WA,190309,USA.WA.Benton County
53007,Chelan County,109.99,8320000,WA,75643,USA.WA.Chelan County
53009,Clallam County,59.47,4370000,WA,73486,USA.WA.Clallam County
53011,Clark County,72.43,33280000,WA,459495,USA.WA.Clark County
53013,Columbia County,101.42,400000,WA,3944,USA.WA.Columbia County
53015,Cowlitz County,60.6,6270000,WA,103467,USA.WA.Cowlitz County
53017,Douglas County,85.85,3480000,WA,40534,USA.WA.Douglas County
53019,Ferry County,50.12,380000,WA,7582,USA.WA.Ferry County
53021,Franklin County,97.74,8680000,WA,88807,USA.WA.Franklin County
53023,Garfield County,94.64,210000,WA,2219,USA.WA.Garfield County
53025,Grant County,164.81,15370000,WA,93259,USA.WA.Grant County
53027,Grays Harbor County,69.18,4920000,WA,71122,USA.WA.Grays Harbor County
53029,Island County,68.74,5540000,WA,80593,USA.WA.Island County
53031,Jefferson County,66.3,2020000,WA,30465,USA.WA.Jefferson County
53033,King County,77.27,163580000,WA,2117125,USA.WA.King County
53035,Kitsap County,63.85,16610000,WA,260130,USA.WA.Kitsap County
53037,Kittitas County,66.33,2870000,WA,43269,USA.WA.Kittitas County
53039,Klickitat County,68.96,1450000,WA,21026,USA.WA.Klickitat County
53041,Lewis County,50.08,3800000,WA,75882,USA.WA.Lewis County
53043,Lincoln County,97.86,1010000,WA,10321,USA.WA.Lincoln County
53045,Mason County,65.06,3970000,WA,61023,USA.WA.Mason County
53047,Okanogan County,58.77,2440000,WA,41516,USA.WA.Okanogan County
53049,Pacific County,88.26,1840000,WA,20848,USA.WA.Pacific County
53051,Pend Oreille County,35.91,470000,WA,13088,USA.WA.Pend Oreille County
53053,Pierce County,99.47,83950000,WA,843954,USA.WA.Pierce County
53055,San Juan County,39.38,640000,WA,16251,USA.WA.San Juan County
53057,Skagit County,74.93,9130000,WA,121846,USA.WA.Skagit County
53059,Skamania County,62.62,710000,WA,11339,USA.WA.Skamania County
53061,Snohomish County,73.28,56610000,WA,772501,USA.WA.Snohomish County
53063,Spokane County,206.34,101300000,WA,490945,USA.WA.Spokane County
53065,Stevens County,65.77,2880000,WA,43791,USA.WA.Stevens County
53067,Thurston County,60.29,16250000,WA,269536,USA.WA.Thurston County
53069,Wahkiakum County,54.43,220000,WA,4042,USA.WA.Wahkiakum County
53071,Walla Walla County,74.91,4520000,WA,60338,USA.WA.Walla Walla County
53073,Whatcom County,68.68,14580000,WA,212284,USA.WA.Whatcom County
53075,Whitman County,79.29,3820000,WA,48177,USA.WA.Whitman County
53077,Yakima County,81.22,20210000,WA,248830,USA.WA.Yakima County
54001,Barbour County,65.85,1100000,WV,16704,USA.WV.Barbour County
54003,Berkeley County,39.14,4380000,WV,111901,USA.WV.Berkeley County
54005,Boone County,50.92,1190000,WV,23372,USA.WV.Boone County
54007,Braxton County,48.56,700000,WV,14415,USA.WV.Braxton County
54009,Brooke County,74.95,1750000,WV,23350,USA.WV.Brooke County
54011,Cabell County,66.19,6410000,WV,96844,USA.WV.Cabell County
54013,Calhoun County,34.81,260000,WV,7470,USA.WV.Calhoun County
54015,Clay County,31.43,280000,WV,8910,USA.WV.Clay County
54017,Doddridge County,41.59,340000,WV,8176,USA.WV.Doddridge County
54019,Fayette County,66.89,3010000,WV,44997,USA.WV.Fayette County
54021,Gilmer County,35.22,300000,WV,8517,USA.WV.Gilmer County
54023,Grant County,63.74,750000,WV,11765,USA.WV.Grant County
54025,Greenbrier County,48.43,1720000,WV,35516,USA.WV.Greenbrier County
54027,Hampshire County,30.4,710000,WV,23353,USA.WV.Hampshire County
54029,Hancock County,113.7,3390000,WV,29815,USA.WV.Hancock County
54031,Hardy County,30.32,420000,WV,13852,USA.WV.Hardy County
54033,Harrison County,69.56,4780000,WV,68714,USA.WV.Harrison County
54035,Jackson County,49.94,1460000,WV,29237,USA.WV.Jackson County
54037,Jefferson County,42.31,2390000,WV,56482,USA.WV.Jefferson County
54039,Kanawha County,74.44,14020000,WV,188332,USA.WV.Kanawha County
54041,Lewis County,48.03,790000,WV,16448,USA.WV.Lewis County
54043,Lincoln County,15.88,340000,WV,21415,USA.WV.Lincoln County
54045,Logan County,46.68,1620000,WV,34707,USA.WV.Logan County
54047,McDowell County,66.55,1320000,WV,19835,USA.WV.McDowell County
54049,Marion County,84.32,4800000,WV,56925,USA.WV.Marion County
54051,Marshall County,112.26,3590000,WV,31978,USA.WV.Marshall County
54053,Mason County,51.78,1400000,WV,27037,USA.WV.Mason County
54055,Mercer County,57.22,3500000,WV,61163,USA.WV.Mercer County
54057,Mineral County,45.9,1260000,WV,27451,USA.WV.Mineral County
54059,Mingo County,58.12,1470000,WV,25291,USA.WV.Mingo County
54061,Monongalia County,77.04,8029999,WV,104236,USA.WV.Monongalia County
54063,Monroe County,38.5,520000,WV,13505,USA.WV.Monroe County
54065,Morgan County,31.39,550000,WV,17524,USA.WV.Morgan County
54067,Nicholas County,74.63,1910000,WV,25594,USA.WV.Nicholas County
54069,Ohio County,91.02,3920000,WV,43066,USA.WV.Ohio County
54071,Pendleton County,35.97,260000,WV,7229,USA.WV.Pendleton County
54073,Pleasants County,49.52,380000,WV,7673,USA.WV.Pleasants County
54075,Pocahontas County,27.88,240000,WV,8607,USA.WV.Pocahontas County
54077,Preston County,56.28,1910000,WV,33940,USA.WV.Preston County
54079,Putnam County,68.43,3890000,WV,56848,USA.WV.Putnam County
54081,Raleigh County,78.05,6050000,WV,77510,USA.WV.Raleigh County
54083,Randolph County,53.22,1550000,WV,29125,USA.WV.Randolph County
54085,Ritchie County,49.09,490000,WV,9982,USA.WV.Ritchie County
54087,Roane County,46.41,670000,WV,14435,USA.WV.Roane County
54089,Summers County,40.03,530000,WV,13239,USA.WV.Summers County
54091,Taylor County,65.04,1100000,WV,16912,USA.WV.Taylor County
54093,Tucker County,43.07,300000,WV,6966,USA.WV.Tucker County
54095,Tyler County,62.4,560000,WV,8975,USA.WV.Tyler County
54097,Upshur County,54.12,1340000,WV,24758,USA.WV.Upshur County
54099,Wayne County,62.73,2570000,WV,40971,USA.WV.Wayne County
54101,Webster County,51.4,450000,WV,8755,USA.WV.Webster County
54103,Wetzel County,61.96,980000,WV,15815,USA.WV.Wetzel County
54105,Wirt County,17.01,100000,WV,5880,USA.WV.Wirt County
54107,Wood County,77.15,6670000,WV,86452,USA.WV.Wood County
54109,Wyoming County,54.63,1210000,WV,22151,USA.WV.Wyoming County
55001,Adams County,21.34,430000,WI,20148,USA.WI.Adams County
55003,Ashland County,35.98,570000,WI,15843,USA.WI.Ashland County
55005,Barron County,28.75,1310000,WI,45563,USA.WI.Barron County
55007,Bayfield County,15.36,230000,WI,14977,USA.WI.Bayfield County
55009,Brown County,47.43,12270000,WI,258718,USA.WI.Brown County
55011,Buffalo County,20.47,270000,WI,13192,USA.WI.Buffalo County
55013,Burnett County,13.19,200000,WI,15159,USA.WI.Burnett County
55015,Calumet County,37.38,1860000,WI,49762,USA.WI.Calumet County
55017,Chippewa County,23.77,1510000,WI,63531,USA.WI.Chippewa County
55019,Clark County,15.1,520000,WI,34445,USA.WI.Clark County
55021,Columbia County,31.37,1780000,WI,56743,USA.WI.Columbia County
55023,Crawford County,30.5,500000,WI,16391,USA.WI.Crawford County
55025,Dane County,51.07,26740000,WI,523643,USA.WI.Dane County
55027,Dodge County,43.28,3830000,WI,88502,USA.WI.Dodge County
55029,Door County,21.78,600000,WI,27554,USA.WI.Door County
55031,Douglas County,25.92,1130000,WI,43601,USA.WI.Douglas County
55033,Dunn County,23.37,1040000,WI,44497,USA.WI.Dunn County
55035,Eau Claire County,47.89,4890000,WI,102105,USA.WI.Eau Claire County
55037,Florence County,8.96,40000,WI,4463,USA.WI.Florence County
55039,Fond du Lac County,56.49,5760000,WI,101973,USA.WI.Fond du Lac County
55041,Forest County,26.5,240000,WI,9057,USA.WI.Forest County
55043,Grant County,30.43,1590000,WI,52250,USA.WI.Grant County
55045,Green County,28.77,1070000,WI,37186,USA.WI.Green County
55047,Green Lake County,27.05,510000,WI,18855,USA.WI.Green Lake County
55049,Iowa County,32.34,770000,WI,23813,USA.WI.Iowa County
55051,Iron County,43.15,250000,WI,5794,USA.WI.Iron County
55053,Jackson County,24.33,500000,WI,20554,USA.WI.Jackson County
55055,Jefferson County,34.89,2950000,WI,84559,USA.WI.Jefferson County
55057,Juneau County,18.3,480000,WI,26224,USA.WI.Juneau County
55059,Kenosha County,52.36,8820000,WI,168437,USA.WI.Kenosha County
55061,Kewaunee County,20.13,410000,WI,20366,USA.WI.Kewaunee County
55063,La Crosse County,48.81,5770000,WI,118212,USA.WI.La Crosse County
55065,Lafayette County,24.96,420000,WI,16829,USA.WI.Lafayette County
55067,Langlade County,23.93,460000,WI,19223,USA.WI.Langlade County
55069,Lincoln County,26.45,740000,WI,27980,USA.WI.Lincoln County
55071,Manitowoc County,48.62,3880000,WI,79806,USA.WI.Manitowoc County
55073,Marathon County,18.77,2550000,WI,135868,USA.WI.Marathon County
55075,Marinette County,24.95,1020000,WI,40884,USA.WI.Marinette County
55077,Marquette County,6.63,100000,WI,15075,USA.WI.Marquette County
55078,Menominee County,59.04,270000,WI,4573,USA.WI.Menominee County
55079,Milwaukee County,54.57,52260000,WI,957735,USA.WI.Milwaukee County
55081,Monroe County,40.18,1830000,WI,45549,USA.WI.Monroe County
55083,Oconto County,12.29,460000,WI,37435,USA.WI.Oconto County
55085,Oneida County,14.62,520000,WI,35567,USA.WI.Oneida County
55087,Outagamie County,47.04,8620000,WI,183245,USA.WI.Outagamie County
55089,Ozaukee County,40.3,3540000,WI,87850,USA.WI.Ozaukee County
55091,Pepin County,24.69,180000,WI,7290,USA.WI.Pepin County
55093,Pierce County,25.43,1040000,WI,40889,USA.WI.Pierce County
55095,Polk County,19.11,830000,WI,43441,USA.WI.Polk County
55097,Portage County,34.23,2410000,WI,70408,USA.WI.Portage County
55099,Price County,18.32,250000,WI,13645,USA.WI.Price County
55101,Racine County,53.16,10370000,WI,195080,USA.WI.Racine County
55103,Richland County,21.15,370000,WI,17495,USA.WI.Richland County
55105,Rock County,52.03,8400000,WI,161447,USA.WI.Rock County
55107,Rusk County,16.28,230000,WI,14124,USA.WI.Rusk County
55109,St Croix County,31.42,2750000,WI,87512,USA.WI.St Croix County
55111,Sauk County,35.67,2270000,WI,63641,USA.WI.Sauk County
55113,Sawyer County,22.59,370000,WI,16375,USA.WI.Sawyer County
55115,Shawano County,23.97,990000,WI,41303,USA.WI.Shawano County
55117,Sheboygan County,41.1,4750000,WI,115569,USA.WI.Sheboygan County
55119,Taylor County,13.2,270000,WI,20455,USA.WI.Taylor County
55121,Trempealeau County,25.72,760000,WI,29550,USA.WI.Trempealeau County
55123,Vernon County,19.01,580000,WI,30506,USA.WI.Vernon County
55125,Vilas County,13.09,280000,WI,21386,USA.WI.Vilas County
55127,Walworth County,38.71,3980000,WI,102804,USA.WI.Walworth County
55129,Washburn County,21.86,340000,WI,15552,USA.WI.Washburn County
55131,Washington County,34.79,4650000,WI,133674,USA.WI.Washington County
55133,Waukesha County,42.85,16990000,WI,396488,USA.WI.Waukesha County
55135,Waupaca County,32.34,1680000,WI,51945,USA.WI.Waupaca County
55137,Waushara County,12.48,300000,WI,24033,USA.WI.Waushara County
55139,Winnebago County,43.12,7310000,WI,169546,USA.WI.Winnebago County
55141,Wood County,30.64,2250000,WI,73435,USA.WI.Wood County
56001,Albany County,128.83,4890000,WY,37955,USA.WY.Albany County
56003,Big Horn County,100.65,1210000,WY,12022,USA.WY.Big Horn County
56005,Campbell County,181.23,8920000,WY,49220,USA.WY.Campbell County
56007,Carbon County,150.4,2340000,WY,15559,USA.WY.Carbon County
56009,Converse County,137.68,1960000,WY,14235,USA.WY.Converse County
56011,Crook County,81.95,610000,WY,7444,USA.WY.Crook County
56013,Fremont County,78.13,3150000,WY,40315,USA.WY.Fremont County
56015,Goshen County,133.75,1790000,WY,13383,USA.WY.Goshen County
56017,Hot Springs County,130.77,620000,WY,4741,USA.WY.Hot Springs County
56019,Johnson County,179.38,1540000,WY,8585,USA.WY.Johnson County
56021,Laramie County,108.11,10500000,WY,97121,USA.WY.Laramie County
56023,Lincoln County,174.13,3260000,WY,18722,USA.WY.Lincoln County
56025,Natrona County,141.77,11650000,WY,82178,USA.WY.Natrona County
56027,Niobrara County,295.04,750000,WY,2542,USA.WY.Niobrara County
56029,Park County,93.4,2730000,WY,29228,USA.WY.Park County
56031,Platte County,156.6,1380000,WY,8812,USA.WY.Platte County
56033,Sheridan County,135.63,4070000,WY,30009,USA.WY.Sheridan County
56035,Sublette County,201.03,1990000,WY,9899,USA.WY.Sublette County
56037,Sweetwater County,191.37,8540000,WY,44626,USA.WY.Sweetwater County
56039,Teton County,256.43,5930000,WY,23125,USA.WY.Teton County
56041,Uinta County,140.72,2930000,WY,20822,USA.WY.Uinta County
56043,Washakie County,98.46,820000,WY,8328,USA.WY.Washakie County
56045,Weston County,105.06,760000,WY,7234,USA.WY.Weston County
72001,Adjuntas Municipio,96.88,1800000,PR,18579,USA.PR.Adjuntas Municipio
72003,Aguada Municipio,137.36,5430000,PR,39530,USA.PR.Aguada Municipio
72005,Aguadilla Municipio,134.58,7510000,PR,55803,USA.PR.Aguadilla Municipio
72007,Aguas Buenas Municipio,89.17,2400000,PR,26915,USA.PR.Aguas Buenas Municipio
72009,Aibonito Municipio,79.87,1920000,PR,24040,USA.PR.Aibonito Municipio
72011,Anasco Municipio,96.47,2700000,PR,27989,USA.PR.Anasco Municipio
72013,Arecibo Municipio,141,12640000,PR,89648,USA.PR.Arecibo Municipio
72015,Arroyo Municipio,98.13,1820000,PR,18546,USA.PR.Arroyo Municipio
72017,Barceloneta Municipio,124.95,3080000,PR,24650,USA.PR.Barceloneta Municipio
72019,Barranquitas Municipio,77.07,2260000,PR,29323,USA.PR.Barranquitas Municipio
72021,Bayamon Municipio,78.77,14900000,PR,189159,USA.PR.Bayamon Municipio
72023,Cabo Rojo Municipio,99.47,4950000,PR,49762,USA.PR.Cabo Rojo Municipio
72025,Caguas Municipio,103.36,13900000,PR,134481,USA.PR.Caguas Municipio
72027,Camuy Municipio,94.26,3110000,PR,32995,USA.PR.Camuy Municipio
72029,Canovanas Municipio,79.2,3720000,PR,46972,USA.PR.Canovanas Municipio
72031,Carolina Municipio,81.85,13250000,PR,161884,USA.PR.Carolina Municipio
72033,Catano Municipio,79.56,2040000,PR,25641,USA.PR.Catano Municipio
72035,Cayey Municipio,83.1,3780000,PR,45490,USA.PR.Cayey Municipio
72037,Ceiba Municipio,121.95,1490000,PR,12218,USA.PR.Ceiba Municipio
72039,Ciales Municipio,124.5,2160000,PR,17349,USA.PR.Ciales Municipio
72041,Cidra Municipio,59.43,2450000,PR,41225,USA.PR.Cidra Municipio
72043,Coamo Municipio,83.54,3330000,PR,39861,USA.PR.Coamo Municipio
72045,Comerio Municipio,103.59,2069999,PR,19983,USA.PR.Comerio Municipio
72047,Corozal Municipio,91.05,3190000,PR,35037,USA.PR.Corozal Municipio
72049,Culebra Municipio,77.52,140000,PR,1806,USA.PR.Culebra Municipio
72051,Dorado Municipio,149.16,5650000,PR,37878,USA.PR.Dorado Municipio
72053,Fajardo Municipio,138.96,4600000,PR,33102,USA.PR.Fajardo Municipio
72054,Florida Municipio,136.2,1660000,PR,12187,USA.PR.Florida Municipio
